ObjectID,GlobalID,WoodyModule,WoodySpecies,DiameterClassRange,Count,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,Shrub Clump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
680,056061aa-2a25-4430-9dcd-07ccb1cb3264,2,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,14,3,,,,,,,,,,,,,,
681,69054fd4-a80d-4a44-89bb-51c356d296c0,2,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,1,,2,,,,,,,,1,,,,,,
682,02ca89d3-1e6b-4d70-87ad-002b209470f9,2,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,21,13,,,,,,,,,,,,,,,
683,193caf5a-2aa0-41ad-9ddd-8b6a23c6bf87,2,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,,,2,1,1,1,43.4,,,,
684,53b37d40-9033-445b-a5f8-8817209b4ce5,2,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,4,1,1,,,,,,,,,,,,,,
685,255a799a-9cfc-4228-9f7b-44bfaa6c0aa2,2,Cornus obliqua,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
686,9b5efd54-ceeb-43ea-aa28-a1077f58bdfe,2,Cornus racemosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
687,1a2c56b6-3463-4f59-910a-3cf25c595150,2,Fraxinus nigra,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
688,9dcb3600-77ba-4c51-a411-374392e4ab62,2,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,5,1,1,,,,,,,,,,,,,
689,5b145f91-1750-4527-ac4f-6c90840161a0,2,Platanus occidentalis,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,1,,,,,,,,,,
690,c523caf4-a580-4b60-b1fb-e4bad0c7185c,2,Acer saccharinum,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,,,1,,,,,,,,
691,63d70392-0a64-4399-baa8-b138cd06791e,2,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,1,,1,,1,1,,,,,,,,
692,1b9703aa-74c7-4be0-a35b-d643477702b6,2,Quercus bicolor,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,1,,,,,,,,,,,,,,
693,e87c6196-4b8c-40ca-b65e-4d9af8c2dedf,3,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,1,98,13,,,,,,,,,,,,,,
694,37c97741-7f5b-44f7-ba36-3d046d060dcf,3,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,2,90,4,1,,,,,,,,,,,,,
695,e7dd1ff7-f8b8-4049-8a9e-5f34586aaad2,3,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,124,11,,,,,,,,,,,,,,
696,c3a4c9c2-1c27-4c55-8594-d21586eff7a7,3,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,17,8,6,,,,,,,,,,,,,,
697,4ae00096-7e43-4a7b-9038-494d39732b9f,3,Quercus palustris,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
698,a6946060-2aa3-47cf-8df9-0a517ea6f7d0,3,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,8,7,3,,,,,,,,,,,,,,
699,a444e03d-ba53-4e79-b3f2-22dff03728c9,3,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,1,2,,,,,,,,,,,,,,,
700,4cb13bc7-09c1-4f9b-bcbf-7898a9023aed,3,Malus toringo,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,2,1,,,,,,,,,,,,,,
701,52246a14-239b-4c2f-a98f-acc6f0287e66,3,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,2,2,2,,,,,,,,,,,
702,baccfb2c-32a6-473b-88bf-6fc3bb4a340b,3,Cornus racemosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,1,1,,,,,,,,,,,,,,
703,be5f94f6-d50d-428e-9b53-0d6bdf66746b,3,Cornus obliqua,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
704,4722eb9a-2fd2-4c42-9081-74adbdb58124,3,Vitis riparia,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
705,4beb6f52-9218-4df5-8e45-79ac79d956e1,3,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,10,1,2,,,,,,,,,,,,,
706,92750671-eca2-4de2-8395-dee006fd2a70,3,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,,,,,,3,65,44,51,,
707,8b4b09e6-82d6-4831-a586-48dd96d5a0c0,3,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,1,1,,,,,,,,,
708,3360a1fc-02fb-45ec-adba-6b7993c76273,4,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,2,30,11,,,,,,,,,,,,,,
709,e699bb69-d1bc-4c60-9788-a5220dce95dc,4,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,37,5,,1,,,,,,,,,,,,
710,2cbfddac-a87e-46f9-bc17-c98a1979be43,4,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,16,10,,,,,,,,,,,,,,
711,20bbb96f-a527-4279-ab00-fd84aa750a93,4,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,8,1,3,,,,,,,,,,,,,,
712,17e83678-52d8-443b-b931-d99f58518256,4,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,29,4,3,,,,,,,,,,,,,,
713,166a5f0b-2a80-4422-98e4-16f61221e352,4,Viburnum lentago,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,1,,,,,,,,,,,,,,
714,a4590154-9ed0-407d-a0e4-3d1ffc114f10,4,Vitis riparia,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,5,,,,,,,,,,,,,,,
715,72da58e7-3f62-4d21-9980-1dde6be18f79,4,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,2,1,,,,1,,,,,,,,,,,
716,3780a474-26e3-4fb6-8bda-13c80934705f,4,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,1,,,,,,,,,,
717,0c2fb3aa-3a63-4836-a00a-c22462930917,4,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,,,,,,,,,,1,53,,,,
718,94e4dc51-a0fb-479d-b970-cc43cdcc63db,4,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,,1,1,,,,,,,,,,,,,
719,a487a048-5a49-4a41-ab50-192416bf7825,4,Malus toringo,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
720,e4b3bfeb-8729-43ed-afca-4c124f3eebd2,4,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/6/2023 18:05,dmarcum@nps.gov_nps,9/6/2023 18:05,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
721,c4a19209-85d2-4fc0-b59b-b5b44e9ba21a,1,Cephalanthus occidentalis,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,16,,,7,,,,,,,,,,,,,
722,7ac302ee-da39-4630-b2a0-fda714f97087,1,Standing dead,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,,1,,,,,,,,,,,,,
723,87efd6f1-db5e-4175-b512-dd1986eb2dda,2,Cephalanthus occidentalis,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,30,,7,7,,,,,,,,,,,,,
724,de7a75bf-ef5e-4d4d-ba76-e1bbd3d058ab,2,Cornus obliqua,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,11,1,,,,,,,,,,,,,,
725,e99cb1c5-fc41-4ba9-acbf-cac8752bcb3a,3,Toxicodendron radicans,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,1,,,,,,,,,,,,,,,
726,ad486f5c-5ccc-4342-af9f-39e8736d823a,2,Lindera benzoin,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,5,4,1,,,,,,,,,,,,,,
727,ab8938a6-152b-43d5-9eb6-9704ab3f144d,2,Fraxinus pennsylvanica,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,8,4,1,,,,,,,,,,,,,
728,09291f1b-9d5d-4f61-b42e-1a705dd72f43,2,Standing dead,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,1,,,,,1,,,,,,,,,,,
729,aa111bff-8529-49f8-9333-e5b443cd95f2,2,Platanus occidentalis,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,,2,,,,,1,,,,,,,,
730,58d7e2aa-0e66-483f-ad07-f72d2b75d5ec,2,Rosa multiflora,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,4,,1,,,,,,,,,,,,,,
731,c326821e-f121-44c6-8881-000dd6b6bccd,2,Ligustrum vulgare,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,4,1,2,,,,,,,,,,,,,,
732,c80a7e89-eda3-45ce-917c-d5b6a9d7509b,3,Fraxinus pennsylvanica,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,2,10,1,2,,,,,1,,,,,,,,
733,d94370a8-f957-4957-88d7-28ffcfaf7ee2,3,Lindera benzoin,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,10,,4,2,,,,,,,,,,,,,
734,f421b8e8-36f9-4db5-8afb-7b17a8c6fc21,3,Salix nigra,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,2,,,2,1,,,,,,,,,,,,
735,95b592f3-2e3e-4639-87f4-9c8ffa8ec961,3,Malus toringo,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,1,,3,3,,,,,,,,,,,,,
736,13492fbe-54bd-4aab-b36d-137e531e986f,3,Ligustrum vulgare,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,5,,,3,,,,,,,,,,,,,
737,4d285f74-72d9-41fb-9874-f0aa02f7abaa,3,Cornus obliqua,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,10,9,1,1,,,,,,,,,,,,,
738,ebc8c275-ea87-455b-9af9-8b53ed21303a,3,Rosa multiflora,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,11,,3,,,,,,,,,,,,,,
739,2f6440e6-a54c-480c-80a4-b2b6b64aac55,3,Toxicodendron radicans,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,1,,,,,,,,,,,,,,,
740,02fe7949-49af-4f8f-bb33-803ab3c7a94e,3,Standing dead,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,1,,,,,,,1,,,,,,,,
741,d8929ff1-7ba8-4b0e-83da-670c649bba42,3,Celastrus orbiculatus,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,1,,,,,,,,,,,,,,
742,9f814fae-e7c6-4f47-9f48-78bf256945a9,3,Acer rubrum,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,2,,,,,,,,,,,,,,,
743,2eb0d4c3-cfce-4870-9fce-21d624851031,3,Vitis riparia,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,2,,,,,,,,,,,,,,,
744,9533b5ec-700e-4bf2-93dd-31637e41f2de,4,Cephalanthus occidentalis,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,20,3,2,1,,,,,,,,,,,,,
745,ae245e8e-4a33-4e32-befa-d9a502a051fe,4,Salix nigra,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,,,1,2,,,,,,,,,,,
746,d95881a3-f707-471e-baf2-57fa2702e0d6,4,Fraxinus pennsylvanica,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,5,1,,,,,,,1,,,,,,,
747,a7ccbcc9-cbd7-4e63-8a2f-1d8fd2fc9134,4,Cornus obliqua,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,3,8,1,,,,,,,,,,,,,,
748,6ac64c17-8f4d-476d-9baf-ca2923a95b80,4,Lindera benzoin,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,8,,,,,,,,,,,,,,,,
749,02ef6a7d-61a5-46ad-ba12-971e95cd3831,4,Toxicodendron radicans,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,2,,,,,,,,,,,,,,,
750,5e164a9b-cd4a-477e-a664-0735396d40c3,4,Standing dead,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,1,,,,,,,,,,,,,,
751,e980fc9b-31e4-46c3-b7d4-550d05c44185,4,Malus toringo,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,,,1,,,,,,,,,,,,,
752,bba4802f-13ed-41e2-bde2-1fbb7e24e31c,4,Ulmus americana,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,1,,1,,,,,,,,,,,,,
753,707bfc08-6d1e-4b40-9891-da787da60b2f,4,Rosa multiflora,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,8,,,,,,,,,,,,,,,,
754,5e7e58e0-fcc1-4afc-85df-177a52e1ef93,4,Vitis riparia,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,,1,,,,,,,,,,,,,,,
755,694b1a39-4f9e-47af-8857-f7e287d361c7,4,Ligustrum vulgare,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,1,,,,,,,,,,,,,,,,
756,34fc055c-d05f-428a-94d4-69dd8ae59334,4,Salix discolor,,,c02e546d-a4e1-440b-8635-cf9ee58430da,9/6/2023 18:06,dmarcum@nps.gov_nps,9/6/2023 18:06,dmarcum@nps.gov_nps,365BM3,1,,,,,,,,,,,,,,,,
757,9d8e3f01-1187-4d01-afed-6b4358d47824,1,Platanus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,1,,,2,3,,4,1,,,,,,,
758,3068638e-fdae-4101-9929-bc1eaf1f2950,1,Standing dead,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,1,,,,,,,,,,,,,
759,7de07348-9cd7-40b2-8d20-4a23cd4bfd95,2,Platanus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,1,,,1,,1,2,1,2,5,2,,,,,,
760,ea8ccb79-5e4a-4ccd-95a7-f1289905739f,2,Standing dead,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,,,,1,,,,,,,,,,
761,8e9d1f6d-130c-43bf-bc61-0782d38d7b98,3,Platanus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,,,2,,,1,1,1,,,,,,
762,bd7e258e-61a6-4547-a378-2f97b63bf1f2,3,Cornus obliqua,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,1,,1,,,,,,,,,,,,,,
763,981df855-bf78-4162-bcaf-8891be2fc1a1,3,Ligustrum vulgare,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,2,,2,,,,,,,,,,,,,,
764,983e2949-9742-410d-a148-eaf045431f5a,3,Fraxinus pennsylvanica,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,1,2,3,1,,,,,,,,,,,,
765,4ae5a7f3-64e3-46db-a3ef-3cba685d6cd4,3,Cephalanthus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,13,1,4,6,,,,,,,,,,,,,
766,4b30e660-0aac-425a-b361-742ebe56ded0,3,Rosa multiflora,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,2,1,,,,,,,,,,,,,,,
767,6d34986d-43c8-48f9-8bec-736feac865ae,4,Platanus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,1,,,,1,,,,,,,,,
768,e819a997-0c5d-4c4b-8cc0-4b3fc3b008c9,4,Cephalanthus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,11,6,5,7,,,,,,,,,,,,,
769,2d755f61-f00c-47b2-ab57-03cfde4d39bb,4,Fraxinus pennsylvanica,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,1,2,,1,,,,,,,,,,
770,664cff9d-fec7-4768-828d-ca987ee4c3b7,4,Standing dead,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,1,,1,,,,,,,,,,,,,,
771,0c938125-613e-4859-b29f-8d670a9c809e,5,Fraxinus pennsylvanica,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,4,3,7,3,8,2,,,,,,,,,,,
772,9b87e728-ba3f-41f6-aeba-357ee505f375,5,Platanus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,,,,,1,3,4,3,1,,,,,,,,
773,fd9e5b29-1dca-451f-9d33-4256bb970982,5,Cephalanthus occidentalis,,,b0da4ff7-57b0-4ed9-b82c-70637e0037a0,9/7/2023 17:05,dmarcum@nps.gov_nps,9/7/2023 17:05,dmarcum@nps.gov_nps,365BM4,16,4,5,3,,,,,,,,,,,,,
