VIBI_Woody_ID,EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
7865,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,9,Ligustrum vulgare,C1,2
7866,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,9,Liquidambar styraciflua,C1,1
7867,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C4,1
7868,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C7,1
7869,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C10,1
7870,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Standing dead,C0,2
7871,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Standing dead,C3,3
7872,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Rosa multiflora,C0,64
7873,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Rosa multiflora,C1,24
7874,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Ligustrum vulgare,C0,9
7875,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Platanus occidentalis,C0,1
7876,CUVAWetlnd2018Sep11,CUVAWetlnd150,977FP5,10,Salix nigra,C0,1
7879,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Populus deltoides,C8,1
7880,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Populus deltoides,C9,2
7881,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Populus deltoides,C10,1
7882,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Populus deltoides,BIG,1
7883,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Ulmus americana,C3,2
7884,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Ulmus americana,C4,1
7885,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Ulmus americana,C6,1
7886,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Toxicodendron radicans,C1,2
7887,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Cornus amomum,C0,4
7888,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Cornus amomum,C1,8
7889,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Rosa multiflora,C0,3
7890,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Rosa multiflora,C1,3
7891,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Fraxinus pennsylvanica,C0,2
7892,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Fraxinus pennsylvanica,C1,19
7893,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Fraxinus pennsylvanica,C2,2
7894,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Parthenocissus quinquefolia,C1,1
7895,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Platanus occidentalis,C0,1
7896,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Platanus occidentalis,C5,1
7897,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Platanus occidentalis,C6,1
7898,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Platanus occidentalis,C9,1
7899,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,1,Amorpha fruticosa,C0,1
7900,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Ulmus americana,C5,2
7901,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Ulmus americana,C6,1
7902,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Ulmus americana,C7,1
7903,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C1,1
7904,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C2,2
7905,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C3,1
7906,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Populus deltoides,C7,1
7907,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Populus deltoides,C8,2
7908,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Populus deltoides,C9,1
7909,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Populus deltoides,C10,2
7910,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Populus deltoides,BIG,1
7911,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Platanus occidentalis,C5,1
7912,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Standing dead,C2,1
7913,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Standing dead,C3,1
7914,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Acer saccharinum,C8,1
7915,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Fraxinus pennsylvanica,C1,20
7916,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Rosa multiflora,C0,6
7917,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Rosa multiflora,C1,4
7918,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Cornus amomum,C1,7
7919,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,2,Amorpha fruticosa,C1,1
7920,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Populus deltoides,C10,1
7921,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Populus deltoides,BIG,2
7922,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Ulmus americana,C6,1
7923,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Ulmus americana,C7,1
7924,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Standing dead,C5,2
7925,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Standing dead,C6,1
7926,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Toxicodendron radicans,C1,4
7927,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Toxicodendron radicans,C4,1
7928,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Fraxinus sp.,C1,6
7929,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Rosa multiflora,C0,9
7930,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Rosa multiflora,C1,2
7931,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Ligustrum vulgare,C0,6
7932,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Ligustrum vulgare,C1,2
7933,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Cornus amomum,C0,4
7934,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Cornus amomum,C1,6
7935,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Rhamnus frangula,C1,1
7936,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Acer negundo,C1,1
7937,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Fraxinus pennsylvanica,C1,18
7938,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Rosa multiflora,C0,22
7939,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Rosa multiflora,C1,7
7940,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Populus deltoides,BIG,2
7941,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Toxicodendron radicans,C1,5
7942,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Toxicodendron radicans,C3,5
7943,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Toxicodendron radicans,C5,1
7944,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Ulmus americana,C5,1
7945,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Cornus racemosa,C3,1
7946,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Standing dead,C5,1
7947,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Cornus racemosa,C2,1
7948,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,3,Cornus racemosa,C3,1
7949,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Fraxinus sp.,C1,1
7950,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Fraxinus sp.,C4,1
7951,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Amorpha fruticosa,C1,1
7952,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Cornus amomum,C0,1
7953,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Cornus amomum,C1,4
7954,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Fraxinus pennsylvanica,C0,1
7955,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Fraxinus pennsylvanica,C1,10
7956,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C0,3
7957,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C1,2
7958,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C2,1
7959,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,4,Rhamnus frangula,C1,3
7960,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C0,7
7961,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C1,3
7962,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C2,4
7963,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C4,3
7964,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C5,1
7965,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Standing dead,C4,2
7966,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Standing dead,C5,4
7967,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Vitis riparia,C3,1
7968,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Acer negundo,C6,1
7969,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Rosa multiflora,C0,26
7970,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Rosa multiflora,C1,7
7971,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Cornus amomum,C0,4
7972,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Cornus amomum,C1,2
7973,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Ligustrum vulgare,C0,2
7974,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Cornus racemosa,C0,1
7975,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,5,Rhamnus frangula,C1,1
7976,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Juglans nigra,C7,1
7977,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Fraxinus pennsylvanica,C0,1
7978,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Fraxinus pennsylvanica,C1,5
7979,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Fraxinus pennsylvanica,C5,1
7981,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Ligustrum vulgare,C0,5
7982,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Rosa multiflora,C0,26
7983,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Rosa multiflora,C1,4
7984,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Vitis riparia,C1,1
7985,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Cornus amomum,C0,10
7986,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Cornus amomum,C1,6
7987,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Amorpha fruticosa,C0,1
7988,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,6,Amorpha fruticosa,C2,1
7989,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Populus deltoides,C7,1
7990,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Populus deltoides,BIG,2
7991,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Rosa multiflora,C0,15
7992,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Rosa multiflora,C2,1
7993,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Elaeagnus umbellata,C0,3
7994,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Elaeagnus umbellata,C1,1
7995,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Elaeagnus umbellata,C2,1
7996,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Ligustrum vulgare,C0,10
7997,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Fraxinus pennsylvanica,C1,12
7998,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Fraxinus pennsylvanica,C2,1
7999,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Amorpha fruticosa,C0,1
8000,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Amorpha fruticosa,C1,3
8001,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,7,Cornus amomum,C0,1
8003,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Standing dead,C1,1
8004,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Populus deltoides,BIG,3
8005,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C1,4
8006,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C3,1
8007,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C4,1
8008,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Fraxinus pennsylvanica,C0,2
8009,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Fraxinus pennsylvanica,C1,32
8010,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Rosa multiflora,C0,14
8011,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Cornus amomum,C0,5
8012,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Cornus amomum,C1,2
8013,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Ligustrum vulgare,C0,15
8014,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Rhamnus frangula,C1,1
8015,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Amorpha fruticosa,C0,1
8016,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Elaeagnus umbellata,C0,1
8017,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Elaeagnus umbellata,C1,1
8018,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,8,Elaeagnus umbellata,C2,2
8019,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Populus deltoides,C8,1
8020,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Populus deltoides,C10,2
8021,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Populus deltoides,BIG,3
8022,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Platanus occidentalis,C5,1
8023,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Platanus occidentalis,C6,1
8024,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Platanus occidentalis,C7,1
8025,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Ulmus americana,C6,2
8026,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Cornus amomum,C0,5
8027,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Cornus amomum,C1,5
8028,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C0,57
8029,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C1,22
8030,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C2,1
8031,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Fraxinus pennsylvanica,C1,26
8032,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Rosa multiflora,C0,7
8033,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Rosa multiflora,C1,1
8034,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Rosa multiflora,C2,2
8035,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Toxicodendron radicans,C1,2
8036,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,9,Rhamnus frangula,C1,1
8037,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Ulmus americana,C5,1
8038,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Ulmus americana,C7,1
8039,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Ligustrum vulgare,C0,22
8040,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Rosa multiflora,C0,8
8041,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Rosa multiflora,C2,1
8042,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Fraxinus pennsylvanica,C1,35
8043,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Fraxinus pennsylvanica,C2,1
8044,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Cornus amomum,C0,1
8045,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Cornus amomum,C1,2
8046,CUVAWetlnd2018Jul09,CUVAWetlnd138,526SB2,10,Rhamnus frangula,C1,1
8048,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Populus deltoides,C5,1
8049,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Populus deltoides,C6,1
8050,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Populus deltoides,C7,1
8051,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Populus deltoides,C8,1
8052,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Populus deltoides,C9,2
8053,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Acer saccharinum,C4,8
8054,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Acer saccharinum,C5,3
8055,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,1,Acer saccharinum,C6,2
8056,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Acer saccharinum,C3,1
8057,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Acer saccharinum,C4,4
8058,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Acer saccharinum,C5,2
8059,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Acer saccharinum,C6,1
8060,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Populus deltoides,C5,1
8061,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Populus deltoides,C7,1
8062,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Populus deltoides,C9,2
8063,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Standing dead,C4,1
8064,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,2,Standing dead,C5,1
8065,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Salix alba,BIG,1
8066,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Acer saccharinum,C3,6
8067,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Acer saccharinum,C4,8
8068,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Acer saccharinum,C5,4
8069,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Acer saccharinum,C6,1
8070,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Populus deltoides,C8,1
8071,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Populus deltoides,C9,1
8072,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,3,Standing dead,C3,2
8073,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Acer saccharinum,C3,4
8074,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Acer saccharinum,C4,6
8075,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Acer saccharinum,C6,2
8076,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Standing dead,C2,1
8077,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Standing dead,C4,1
8078,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,4,Salix alba,C8,1
8079,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,5,Acer saccharinum,C7,1
8080,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,5,Acer saccharinum,BIG,2
8081,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,5,Standing dead,C6,1
8082,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Acer saccharinum,C5,2
8083,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Acer saccharinum,C6,1
8084,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Acer saccharinum,C7,4
8085,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Acer saccharinum,C8,2
8086,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Populus deltoides,BIG,1
8087,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,6,Standing dead,C4,1
8088,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,7,Acer saccharinum,C7,1
8089,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,7,Acer saccharinum,C8,1
8090,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,7,Acer saccharinum,C9,1
8091,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,7,Acer saccharinum,BIG,2
8092,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,7,Standing dead,C8,1
8093,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,8,Acer saccharinum,C3,4
8094,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,8,Acer saccharinum,C4,8
8095,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,8,Standing dead,C3,1
8096,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,8,Populus deltoides,C8,1
8097,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Acer saccharinum,C3,3
8098,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Acer saccharinum,C4,14
8099,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Acer saccharinum,C5,4
8100,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Acer saccharinum,C6,1
8101,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Populus deltoides,C9,1
8102,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Standing dead,C3,2
8103,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,9,Standing dead,C5,1
8104,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Acer saccharinum,C4,7
8105,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Acer saccharinum,C5,2
8106,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Acer saccharinum,C6,1
8107,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Populus deltoides,C7,1
8108,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Populus deltoides,C8,1
8109,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Populus deltoides,C9,1
8110,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,10,Standing dead,C3,1
8111,CUVAWetlnd2018Jul05,CUVAWetlnd142,970PV,5,Salix alba,C8,1
8113,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer negundo,C4,3
8114,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer negundo,C6,1
8116,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Platanus occidentalis,C6,1
8117,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer saccharinum,C6,3
8118,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer saccharinum,C7,1
8119,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer saccharinum,C8,1
8120,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Acer saccharinum,BIG,1
8121,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Standing dead,C4,2
8122,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,1,Standing dead,C8,1
8123,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Acer negundo,C0,1
8124,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Acer negundo,C4,2
8125,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Acer negundo,C5,1
8126,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Populus deltoides,C10,1
8127,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Populus deltoides,BIG,1
8128,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Platanus occidentalis,C8,1
8130,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,2,Acer saccharinum,C6,1
8131,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Acer negundo,C4,2
8132,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Acer saccharinum,C6,1
8133,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Acer saccharinum,C7,1
8134,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Acer saccharinum,C8,2
8135,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Populus deltoides,BIG,1
8136,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Rosa multiflora,C0,1
8137,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,3,Rosa multiflora,C1,1
8138,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer saccharinum,C6,3
8139,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer saccharinum,C7,1
8140,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer saccharinum,C8,1
8141,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Populus deltoides,BIG,1
8142,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer negundo,C0,1
8143,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer negundo,C2,1
8144,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Acer negundo,C5,1
8145,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Standing dead,C7,1
8146,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,4,Fraxinus pennsylvanica,C4,1
8147,CUVAWetlnd2018Jul05,CUVAWetlnd156,970,5,Platanus occidentalis,C6,1
