VIBI_Herb_ID,EventID,LocationID,Species,ModNo,CovCode
12753,CUVAWetlnd2015Jun18,CUVAWetlnd173,Impatiens capensis,3,7
12754,CUVAWetlnd2015Jun18,CUVAWetlnd173,Impatiens capensis,4,5
12755,CUVAWetlnd2015Jun18,CUVAWetlnd173,Leersia virginica,2,3
12756,CUVAWetlnd2015Jun18,CUVAWetlnd173,Solidago gigantea,4,2
12757,CUVAWetlnd2015Jun18,CUVAWetlnd173,Ligustrum vulgare,4,5
12759,CUVAWetlnd2015Jun19,CUVAWetlnd174,Sanicula gregaria,1,3
12760,CUVAWetlnd2015Jun19,CUVAWetlnd174,Sanicula gregaria,2,2
12761,CUVAWetlnd2015Jun19,CUVAWetlnd174,Carex grisea,1,2
12762,CUVAWetlnd2015Jun19,CUVAWetlnd174,Lonicera japonica,2,2
12763,CUVAWetlnd2015Jun16,CUVAWetlnd175,Onoclea sensibilis,1,10
12764,CUVAWetlnd2015Jun16,CUVAWetlnd175,Onoclea sensibilis,2,8
12765,CUVAWetlnd2015Jun16,CUVAWetlnd175,Onoclea sensibilis,3,5
12766,CUVAWetlnd2015Jun16,CUVAWetlnd175,Onoclea sensibilis,4,9
12767,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex lurida,1,4
12768,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex lurida,2,6
12769,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex lurida,3,5
12770,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex lurida,4,5
12771,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex scoparia,1,2
12772,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex scoparia,2,3
12773,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex scoparia,3,2
12774,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex scoparia,4,4
12775,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex cristatella,1,3
12776,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex cristatella,2,5
12777,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex cristatella,3,4
12778,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex cristatella,4,3
12779,CUVAWetlnd2015Jun16,CUVAWetlnd175,Glyceria striata,1,4
12780,CUVAWetlnd2015Jun16,CUVAWetlnd175,Glyceria striata,2,4
12781,CUVAWetlnd2015Jun16,CUVAWetlnd175,Glyceria striata,3,5
12782,CUVAWetlnd2015Jun16,CUVAWetlnd175,Glyceria striata,4,4
12783,CUVAWetlnd2015Jun16,CUVAWetlnd175,Apocynum cannabinum,1,3
12784,CUVAWetlnd2015Jun16,CUVAWetlnd175,Apocynum cannabinum,2,3
12785,CUVAWetlnd2015Jun16,CUVAWetlnd175,Apocynum cannabinum,3,3
12786,CUVAWetlnd2015Jun16,CUVAWetlnd175,Apocynum cannabinum,4,5
12787,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cirsium arvense,1,4
12788,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cirsium arvense,2,2
12789,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cirsium arvense,3,2
12790,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cirsium arvense,4,2
12791,CUVAWetlnd2015Jun16,CUVAWetlnd175,Equisetum arvense,1,4
12792,CUVAWetlnd2015Jun16,CUVAWetlnd175,Equisetum arvense,4,2
12793,CUVAWetlnd2015Jun16,CUVAWetlnd175,Vitis riparia,1,5
12794,CUVAWetlnd2015Jun16,CUVAWetlnd175,Vitis riparia,2,4
12795,CUVAWetlnd2015Jun16,CUVAWetlnd175,Vitis riparia,3,3
12796,CUVAWetlnd2015Jun16,CUVAWetlnd175,Vitis riparia,4,5
12797,CUVAWetlnd2015Jun16,CUVAWetlnd175,Salix nigra,1,7
12798,CUVAWetlnd2015Jun16,CUVAWetlnd175,Salix nigra,2,5
12799,CUVAWetlnd2015Jun16,CUVAWetlnd175,Aster lanceolatus,1,2
12800,CUVAWetlnd2015Jun16,CUVAWetlnd175,Aster lanceolatus,2,2
12801,CUVAWetlnd2015Jun16,CUVAWetlnd175,Aster lanceolatus,3,2
12802,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis gigantea,1,2
12803,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis gigantea,2,2
12804,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis gigantea,3,1
12805,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis gigantea,4,2
12806,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solidago canadensis,1,3
12807,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solidago canadensis,4,3
12808,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrimonia parviflora,1,5
12809,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrimonia parviflora,3,2
12810,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrimonia parviflora,4,4
12811,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex vulpinoidea,1,3
12812,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex vulpinoidea,2,4
12813,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex vulpinoidea,3,5
12814,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex vulpinoidea,4,3
12815,CUVAWetlnd2015Jun16,CUVAWetlnd175,Geum canadense,1,1
12816,CUVAWetlnd2015Jun16,CUVAWetlnd175,Geum canadense,2,2
12817,CUVAWetlnd2015Jun16,CUVAWetlnd175,Euthamia graminifolia,1,2
12818,CUVAWetlnd2015Jun16,CUVAWetlnd175,Euthamia graminifolia,2,2
12819,CUVAWetlnd2015Jun16,CUVAWetlnd175,Euthamia graminifolia,3,2
12820,CUVAWetlnd2015Jun16,CUVAWetlnd175,Euthamia graminifolia,4,2
12821,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cicuta maculata,1,3
12822,CUVAWetlnd2015Jun16,CUVAWetlnd175,Toxicodendron radicans,1,2
12823,CUVAWetlnd2015Jun16,CUVAWetlnd175,Parthenocissus quinquefolia,1,3
12824,CUVAWetlnd2015Jun16,CUVAWetlnd175,Parthenocissus quinquefolia,2,3
12825,CUVAWetlnd2015Jun16,CUVAWetlnd175,Typha latifolia,1,2
12826,CUVAWetlnd2015Jun16,CUVAWetlnd175,Carex prasina,1,3
12827,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solidago rugosa,1,2
12828,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solidago rugosa,4,2
12829,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rosa multiflora,1,3
12830,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rosa multiflora,4,5
12831,CUVAWetlnd2015Jun16,CUVAWetlnd175,Vernonia gigantea,1,2
12832,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rubus allegheniensis,1,2
12833,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rubus allegheniensis,2,2
12834,CUVAWetlnd2015Jun16,CUVAWetlnd175,Polygonum sagittatum,1,3
12835,CUVAWetlnd2015Jun16,CUVAWetlnd175,Polygonum sagittatum,2,2
12836,CUVAWetlnd2015Jun16,CUVAWetlnd175,Polygonum sagittatum,3,2
12837,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis stolonifera,1,3
12838,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis stolonifera,2,2
12839,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis stolonifera,3,3
12840,CUVAWetlnd2015Jun16,CUVAWetlnd175,Agrostis stolonifera,4,4
12841,CUVAWetlnd2015Jun16,CUVAWetlnd175,Impatiens capensis,1,2
12842,CUVAWetlnd2015Jun16,CUVAWetlnd175,Impatiens capensis,2,2
12843,CUVAWetlnd2015Jun16,CUVAWetlnd175,Impatiens capensis,3,4
12844,CUVAWetlnd2015Jun16,CUVAWetlnd175,Impatiens capensis,4,3
12845,CUVAWetlnd2015Jun16,CUVAWetlnd175,Ranunculus hispidus,1,2
12846,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cornus amomum,1,3
12847,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cornus amomum,3,2
12848,CUVAWetlnd2015Jun16,CUVAWetlnd175,Polygonum virginianum,1,2
12849,CUVAWetlnd2015Jun16,CUVAWetlnd175,Eupatorium perfoliatum,1,2
12850,CUVAWetlnd2015Jun16,CUVAWetlnd175,Eupatorium perfoliatum,3,2
12851,CUVAWetlnd2015Jun16,CUVAWetlnd175,Poa compressa,1,2
12852,CUVAWetlnd2015Jun16,CUVAWetlnd175,Calystegia sepium,2,2
12853,CUVAWetlnd2015Jun16,CUVAWetlnd175,Calystegia sepium,3,3
12854,CUVAWetlnd2015Jun16,CUVAWetlnd175,Calystegia sepium,4,3
12855,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solanum dulcamara,2,2
12856,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solanum dulcamara,3,2
12857,CUVAWetlnd2015Jun16,CUVAWetlnd175,Solanum dulcamara,4,1
12858,CUVAWetlnd2015Jun16,CUVAWetlnd175,Lysimachia nummularia,2,3
12859,CUVAWetlnd2015Jun16,CUVAWetlnd175,Leersia oryzoides,2,5
12860,CUVAWetlnd2015Jun16,CUVAWetlnd175,Leersia oryzoides,3,8
12861,CUVAWetlnd2015Jun16,CUVAWetlnd175,Leersia oryzoides,4,5
12862,CUVAWetlnd2015Jun16,CUVAWetlnd175,Epilobium coloratum,2,2
12863,CUVAWetlnd2015Jun16,CUVAWetlnd175,Ulmus americana,1,5
12864,CUVAWetlnd2015Jun16,CUVAWetlnd175,Ulmus americana,2,7
12865,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cinna arundinacea,1,3
12866,CUVAWetlnd2015Jun16,CUVAWetlnd175,Cinna arundinacea,2,2
12867,CUVAWetlnd2015Jun16,CUVAWetlnd175,Scirpus polyphyllus,3,5
12868,CUVAWetlnd2015Jun16,CUVAWetlnd175,Scirpus polyphyllus,4,4
12869,CUVAWetlnd2015Jun16,CUVAWetlnd175,Malus baccata,3,5
12870,CUVAWetlnd2015Jun16,CUVAWetlnd175,Platanus occidentalis,3,5
12871,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rumex obtusifolius,3,2
12872,CUVAWetlnd2015Jun16,CUVAWetlnd175,Rumex obtusifolius,4,4
12873,CUVAWetlnd2015Jun16,CUVAWetlnd175,Viburnum dentatum,3,3
12874,CUVAWetlnd2015Jun16,CUVAWetlnd175,Viburnum opulus var. opulus,4,2
12875,CUVAWetlnd2015Jun23,CUVAWetlnd176,Oxalis stricta,1,2
12877,CUVAWetlnd2015Jun22,CUVAWetlnd183,Eupatorium perfoliatum,1,2
12878,CUVAWetlnd2015Jun22,CUVAWetlnd183,Eupatorium perfoliatum,2,2
12879,CUVAWetlnd2015Jun22,CUVAWetlnd183,Eupatorium perfoliatum,4,2
12880,CUVAWetlnd2015Jun22,CUVAWetlnd183,Polygonum sagittatum,4,2
12881,CUVAWetlnd2015Aug05,CUVAWetlnd188,Rosa multiflora,4,5
12885,CUVAWetlnd2015Jul30,CUVAWetlnd206,Aster lanceolatus,9,2
12886,CUVAWetlnd2015Aug06,CUVAWetlnd151,Alisma plantago-aquatica,1,3
12887,CUVAWetlnd2015Aug06,CUVAWetlnd151,Alisma plantago-aquatica,4,2
12891,CUVAWetlnd2015Aug06,CUVAWetlnd151,Bolboschoenus maritimus,2,1
12892,CUVAWetlnd2015Aug06,CUVAWetlnd151,Bolboschoenus maritimus,3,2
12893,CUVAWetlnd2015Aug06,CUVAWetlnd151,Iris versicolor,2,2
12894,CUVAWetlnd2015Jul09,CUVAWetlnd229,Athyrium thelypterioides,3,2
12897,CUVAWetlnd2011Aug08,CUVAWetlnd132,Aster sp. 4,2,1
12898,CUVAWetlnd2011Aug08,CUVAWetlnd132,Aster sp. 4,3,1
12899,CUVAWetlnd2011Aug08,CUVAWetlnd132,Aster sp. 4,4,1
12900,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phragmites australis ssp. australis,2,9
12901,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phragmites australis ssp. australis,3,9
12902,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phragmites australis ssp. australis,8,10
12903,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phragmites australis ssp. australis,9,9
12904,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha angustifolia,2,5
12905,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha angustifolia,3,4
12906,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha angustifolia,8,4
12907,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha angustifolia,9,4
12908,CUVAWetlnd2018Jun27,CUVAWetlnd140,Lythrum salicaria,2,3
12909,CUVAWetlnd2018Jun27,CUVAWetlnd140,Lythrum salicaria,9,2
12910,CUVAWetlnd2018Jun27,CUVAWetlnd140,Asclepias incarnata,2,3
12911,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phalaris arundinacea,2,5
12912,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phalaris arundinacea,8,2
12913,CUVAWetlnd2018Jun27,CUVAWetlnd140,Phalaris arundinacea,9,2
12914,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha x glauca,2,7
12915,CUVAWetlnd2018Jun27,CUVAWetlnd140,Typha x glauca,9,6
12916,CUVAWetlnd2018Jun27,CUVAWetlnd140,Impatiens capensis,2,1
12917,CUVAWetlnd2018Jun27,CUVAWetlnd140,Impatiens capensis,8,1
12918,CUVAWetlnd2018Jun27,CUVAWetlnd140,Solanum dulcamara,2,3
12919,CUVAWetlnd2018Jun27,CUVAWetlnd140,Solanum dulcamara,3,4
12920,CUVAWetlnd2018Jun27,CUVAWetlnd140,Solanum dulcamara,9,3
12921,CUVAWetlnd2018Jun27,CUVAWetlnd140,Polygonum sp.,2,1
12922,CUVAWetlnd2018Jun27,CUVAWetlnd140,Acer sp.,3,1
12923,CUVAWetlnd2018Jun27,CUVAWetlnd140,Acer sp.,8,1
12924,CUVAWetlnd2018Jun27,CUVAWetlnd140,Acer sp.,9,1
12925,CUVAWetlnd2018Jun27,CUVAWetlnd140,Ludwigia palustris,3,1
12927,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phalaris arundinacea,2,6
12928,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phalaris arundinacea,3,6
12929,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phalaris arundinacea,8,9
12930,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phalaris arundinacea,9,7
12931,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha latifolia,2,6
12932,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha latifolia,3,6
12933,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha latifolia,8,4
12934,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha latifolia,9,3
12935,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha angustifolia,2,5
12936,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha angustifolia,3,4
12937,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha angustifolia,8,5
12938,CUVAWetlnd2018Jun25,CUVAWetlnd144,Typha angustifolia,9,6
12939,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phragmites australis ssp. australis,2,7
12940,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phragmites australis ssp. australis,8,3
12941,CUVAWetlnd2018Jun25,CUVAWetlnd144,Phragmites australis ssp. australis,9,7
12942,CUVAWetlnd2018Jun25,CUVAWetlnd144,Salix nigra,2,5
12943,CUVAWetlnd2018Jun25,CUVAWetlnd144,Salix nigra,9,7
12944,CUVAWetlnd2018Jun25,CUVAWetlnd144,Moss sp.,3,2
12945,CUVAWetlnd2018Jun25,CUVAWetlnd144,Salix interior,3,6
12946,CUVAWetlnd2018Jun25,CUVAWetlnd144,Salix interior,8,6
12947,CUVAWetlnd2018Jun25,CUVAWetlnd144,Impatiens capensis,3,1
12948,CUVAWetlnd2018Jun25,CUVAWetlnd144,Impatiens capensis,8,2
12949,CUVAWetlnd2018Jun25,CUVAWetlnd144,Lythrum salicaria,8,2
12951,CUVAWetlnd2018Jun26,CUVAWetlnd141,Salix exigua,2,7
12952,CUVAWetlnd2018Jun26,CUVAWetlnd141,Salix exigua,3,7
12953,CUVAWetlnd2018Jun26,CUVAWetlnd141,Salix exigua,8,8
12954,CUVAWetlnd2018Jun26,CUVAWetlnd141,Salix exigua,9,7
12955,CUVAWetlnd2018Jun26,CUVAWetlnd141,Phalaris arundinacea,2,6
12956,CUVAWetlnd2018Jun26,CUVAWetlnd141,Phalaris arundinacea,3,5
12957,CUVAWetlnd2018Jun26,CUVAWetlnd141,Phalaris arundinacea,8,6
12958,CUVAWetlnd2018Jun26,CUVAWetlnd141,Phalaris arundinacea,9,8
12959,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lysimachia nummularia,2,6
12960,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lysimachia nummularia,3,6
12961,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lysimachia nummularia,8,6
12962,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lysimachia nummularia,9,8
12963,CUVAWetlnd2018Jun26,CUVAWetlnd141,Agrostis sp.,2,6
12964,CUVAWetlnd2018Jun26,CUVAWetlnd141,Agrostis sp.,3,8
12965,CUVAWetlnd2018Jun26,CUVAWetlnd141,Agrostis sp.,8,5
12966,CUVAWetlnd2018Jun26,CUVAWetlnd141,Agrostis sp.,9,4
12967,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cirsium arvense,2,5
12968,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cirsium arvense,3,5
12969,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cirsium arvense,8,5
12970,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cirsium arvense,9,5
12971,CUVAWetlnd2018Jun26,CUVAWetlnd141,Apocynum cannabinum,2,5
12972,CUVAWetlnd2018Jun26,CUVAWetlnd141,Apocynum cannabinum,3,5
12973,CUVAWetlnd2018Jun26,CUVAWetlnd141,Apocynum cannabinum,8,4
12974,CUVAWetlnd2018Jun26,CUVAWetlnd141,Apocynum cannabinum,9,4
12975,CUVAWetlnd2018Jun26,CUVAWetlnd141,Vicia tetrasperma,2,3
12976,CUVAWetlnd2018Jun26,CUVAWetlnd141,Vicia tetrasperma,3,5
12977,CUVAWetlnd2018Jun26,CUVAWetlnd141,Myosotis scorpioides,2,2
12978,CUVAWetlnd2018Jun26,CUVAWetlnd141,Myosotis scorpioides,3,2
12979,CUVAWetlnd2018Jun26,CUVAWetlnd141,Myosotis scorpioides,8,2
12981,CUVAWetlnd2018Jun26,CUVAWetlnd141,Solidago altissima,2,4
12982,CUVAWetlnd2018Jun26,CUVAWetlnd141,Solidago altissima,3,2
12983,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex vulpinoidea,2,3
12984,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex vulpinoidea,3,6
12985,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex vulpinoidea,8,4
12986,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex vulpinoidea,9,3
12987,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lycopus sp.,2,2
12988,CUVAWetlnd2018Jun26,CUVAWetlnd141,Vitis riparia,2,2
12989,CUVAWetlnd2018Jun26,CUVAWetlnd141,Vitis riparia,8,2
12990,CUVAWetlnd2018Jun26,CUVAWetlnd141,Epilobium coloratum,2,1
12991,CUVAWetlnd2018Jun26,CUVAWetlnd141,Epilobium coloratum,8,2
12992,CUVAWetlnd2018Jun26,CUVAWetlnd141,Epilobium coloratum,9,2
12993,CUVAWetlnd2018Jun26,CUVAWetlnd141,Galium obtusum,2,4
12994,CUVAWetlnd2018Jun26,CUVAWetlnd141,Galium obtusum,3,5
12995,CUVAWetlnd2018Jun26,CUVAWetlnd141,Galium obtusum,8,5
12996,CUVAWetlnd2018Jun26,CUVAWetlnd141,Galium obtusum,9,6
12997,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex cristatella,2,3
12998,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex cristatella,3,3
12999,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex cristatella,8,5
13000,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex cristatella,9,4
13001,CUVAWetlnd2018Jun26,CUVAWetlnd141,Geum laciniatum,2,4
13002,CUVAWetlnd2018Jun26,CUVAWetlnd141,Geum laciniatum,3,3
13003,CUVAWetlnd2018Jun26,CUVAWetlnd141,Geum laciniatum,8,2
13004,CUVAWetlnd2018Jun26,CUVAWetlnd141,Geum laciniatum,9,2
13005,CUVAWetlnd2018Jun26,CUVAWetlnd141,Iris sp.,2,2
13006,CUVAWetlnd2018Jun26,CUVAWetlnd141,Iris sp.,3,5
13007,CUVAWetlnd2018Jun26,CUVAWetlnd141,Iris sp.,8,2
13008,CUVAWetlnd2018Jun26,CUVAWetlnd141,Iris sp.,9,2
13009,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex festucacea,2,2
13010,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex festucacea,3,2
13011,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex festucacea,9,3
13012,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cornus sericea,2,1
13013,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cornus sericea,3,2
13014,CUVAWetlnd2018Jun26,CUVAWetlnd141,Cornus sericea,9,2
13015,CUVAWetlnd2018Jun26,CUVAWetlnd141,Ulmus americana,2,2
13016,CUVAWetlnd2018Jun26,CUVAWetlnd141,Ulmus americana,3,2
13017,CUVAWetlnd2018Jun26,CUVAWetlnd141,Ulmus americana,8,2
13018,CUVAWetlnd2018Jun26,CUVAWetlnd141,Eupatorium maculatum,2,3
13019,CUVAWetlnd2018Jun26,CUVAWetlnd141,Eupatorium maculatum,3,2
13020,CUVAWetlnd2018Jun26,CUVAWetlnd141,Rosa multiflora,2,3
13021,CUVAWetlnd2018Jun26,CUVAWetlnd141,Rosa multiflora,3,3
13022,CUVAWetlnd2018Jun26,CUVAWetlnd141,Fraxinus pennsylvanica,2,2
13023,CUVAWetlnd2018Jun26,CUVAWetlnd141,Fraxinus pennsylvanica,3,2
13024,CUVAWetlnd2018Jun26,CUVAWetlnd141,Fraxinus pennsylvanica,9,2
13025,CUVAWetlnd2018Jun26,CUVAWetlnd141,Crataegus mollis,2,2
13026,CUVAWetlnd2018Jun26,CUVAWetlnd141,Solidago gigantea,2,2
13027,CUVAWetlnd2018Jun26,CUVAWetlnd141,Teucrium canadense,2,2
13028,CUVAWetlnd2018Jun26,CUVAWetlnd141,Teucrium canadense,3,2
13029,CUVAWetlnd2018Jun26,CUVAWetlnd141,Teucrium canadense,9,1
13030,CUVAWetlnd2018Jun26,CUVAWetlnd141,Poa sp.,2,4
13031,CUVAWetlnd2018Jun26,CUVAWetlnd141,Poa sp.,3,3
13032,CUVAWetlnd2018Jun26,CUVAWetlnd141,Poa sp.,8,5
13033,CUVAWetlnd2018Jun26,CUVAWetlnd141,Poa sp.,9,5
13034,CUVAWetlnd2018Jun26,CUVAWetlnd141,Toxicodendron radicans,2,2
13035,CUVAWetlnd2018Jun26,CUVAWetlnd141,Toxicodendron radicans,3,2
13036,CUVAWetlnd2018Jun26,CUVAWetlnd141,Toxicodendron radicans,8,2
13037,CUVAWetlnd2018Jun26,CUVAWetlnd141,Symphyotrichum lateriflorum,2,2
13038,CUVAWetlnd2018Jun26,CUVAWetlnd141,Asclepias syriaca,2,2
13039,CUVAWetlnd2018Jun26,CUVAWetlnd141,Impatiens sp.,2,1
13040,CUVAWetlnd2018Jun26,CUVAWetlnd141,Impatiens sp.,3,1
13041,CUVAWetlnd2018Jun26,CUVAWetlnd141,Impatiens sp.,9,1
13042,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex granularis,2,1
13043,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex granularis,3,2
13044,CUVAWetlnd2018Jun26,CUVAWetlnd141,Carex granularis,8,1
13045,CUVAWetlnd2018Jun26,CUVAWetlnd141,Rumex crispus,3,2
13046,CUVAWetlnd2018Jun26,CUVAWetlnd141,Rumex crispus,8,1
13047,CUVAWetlnd2018Jun26,CUVAWetlnd141,Rumex crispus,9,1
13048,CUVAWetlnd2018Jun26,CUVAWetlnd141,Festuca arundinacea,3,2
13049,CUVAWetlnd2018Jun26,CUVAWetlnd141,Juncus tenuis,3,2
13050,CUVAWetlnd2018Jun26,CUVAWetlnd141,Juncus tenuis,8,2
13051,CUVAWetlnd2018Jun26,CUVAWetlnd141,Euthamia sp.,3,1
13052,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lythrum salicaria,3,2
13053,CUVAWetlnd2018Jun26,CUVAWetlnd141,Lythrum salicaria,8,2
13054,CUVAWetlnd2018Jun26,CUVAWetlnd141,Asclepias incarnata,3,2
13055,CUVAWetlnd2018Jun26,CUVAWetlnd141,Scutellaria lateriflora,8,2
13057,CUVAWetlnd2018Jun28,CUVAWetlnd145,Polygonum virginianum,2,7
13058,CUVAWetlnd2018Jun28,CUVAWetlnd145,Polygonum virginianum,3,7
13059,CUVAWetlnd2018Jun28,CUVAWetlnd145,Polygonum virginianum,8,5
13060,CUVAWetlnd2018Jun28,CUVAWetlnd145,Polygonum virginianum,9,5
13061,CUVAWetlnd2018Jun28,CUVAWetlnd145,Viola sp.,2,3
13062,CUVAWetlnd2018Jun28,CUVAWetlnd145,Viola sp.,3,2
13063,CUVAWetlnd2018Jun28,CUVAWetlnd145,Viola sp.,8,2
13064,CUVAWetlnd2018Jun28,CUVAWetlnd145,Viola sp.,9,2
13065,CUVAWetlnd2018Jun28,CUVAWetlnd145,Alliaria petiolata,2,6
13066,CUVAWetlnd2018Jun28,CUVAWetlnd145,Alliaria petiolata,3,5
13067,CUVAWetlnd2018Jun28,CUVAWetlnd145,Alliaria petiolata,8,6
13068,CUVAWetlnd2018Jun28,CUVAWetlnd145,Alliaria petiolata,9,6
13069,CUVAWetlnd2018Jun28,CUVAWetlnd145,Impatiens sp.,2,2
13070,CUVAWetlnd2018Jun28,CUVAWetlnd145,Impatiens sp.,3,2
13071,CUVAWetlnd2018Jun28,CUVAWetlnd145,Impatiens sp.,9,2
13072,CUVAWetlnd2018Jun28,CUVAWetlnd145,Verbesina alternifolia,2,3
13073,CUVAWetlnd2018Jun28,CUVAWetlnd145,Verbesina alternifolia,3,4
13074,CUVAWetlnd2018Jun28,CUVAWetlnd145,Verbesina alternifolia,8,3
13075,CUVAWetlnd2018Jun28,CUVAWetlnd145,Verbesina alternifolia,9,5
13076,CUVAWetlnd2018Jun28,CUVAWetlnd145,Rosa multiflora,2,2
13077,CUVAWetlnd2018Jun28,CUVAWetlnd145,Rosa multiflora,3,2
13078,CUVAWetlnd2018Jun28,CUVAWetlnd145,Rosa multiflora,8,2
13079,CUVAWetlnd2018Jun28,CUVAWetlnd145,Rosa multiflora,9,3
13080,CUVAWetlnd2018Jun28,CUVAWetlnd145,Pilea pumila,2,4
13081,CUVAWetlnd2018Jun28,CUVAWetlnd145,Pilea pumila,8,2
13082,CUVAWetlnd2018Jun28,CUVAWetlnd145,Toxicodendron radicans,2,2
13083,CUVAWetlnd2018Jun28,CUVAWetlnd145,Toxicodendron radicans,3,2
13084,CUVAWetlnd2018Jun28,CUVAWetlnd145,Toxicodendron radicans,8,2
13085,CUVAWetlnd2018Jun28,CUVAWetlnd145,Toxicodendron radicans,9,2
13086,CUVAWetlnd2018Jun28,CUVAWetlnd145,Phalaris arundinacea,2,4
